CD;TipoAtributo;AtributoQuestionario;Peso;IndicadorEspecifico;CategoriaQuestionario;IndicadorGlobal;NOCategoria;Ano
234;0;N5;2,935374843;4.1.2.;4.;4.1.;Biológico-Ecológicos;2018
ARB    ;0;N5;0,654266288;1.7.7.;1.;1.7.;Econômico-Operacionais;2018
243;0;N4;1,691260229;4.1.2.;4.;4.1.;Biológico-Ecológicos;2018
234;0;N1;0;4.1.3.;4.;4.1.;Biológico-Ecológicos;2018
243;0;N3;0,978458281;4.1.3.;4.;4.1.;Biológico-Ecológicos;2018
243;1;Número da licença;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
243;2;Data de Expedição;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
243;2;Data de Validade;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
243;3;Número de Profissionais;0;1.1.2.;1.;1.1.;Econômico-Operacionais;2018
243;2;Data da realização da Auditoria Ambiental;0;1.1.4.;1.;1.1.;Econômico-Operacionais;2018
243;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
243;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
243;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
243;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
243;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
243;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
243;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
243;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
243;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
243;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
243;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
243;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
243;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
204;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2018
204;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
204;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
204;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
243;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2018
243;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2018
243;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2018
243;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2018
243;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2018
243;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2018
ARB    ;0;N5;2,463109649;3.1.1.;3.;3.1.;Físico-Químicos;2018
228;0;N2;2,305298777;1.1.2.;1.;1.1.;Econômico-Operacionais;2018
181;0;N1;0;1.2.1.;1.;1.2.;Econômico-Operacionais;2018
181;0;N3;4,164002384;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
228;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2018
SSO    ;0;N5;2,463109649;3.1.1.;3.;3.1.;Físico-Químicos;2018
228;0;N4;0,259181098;1.6.4.;1.;1.6.;Econômico-Operacionais;2018
228;0;N5;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
181;0;N2 ;0,65;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
181;0;N3;3,498542077;1.3.1.;1.;1.3.;Econômico-Operacionais;2018
181;0;N2;0,589402064;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
181;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2018
181;0;N1;0;1.6.3.;1.;1.6.;Econômico-Operacionais;2018
241;0;N3;15,07224371;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
174;0;N3;15,07224371;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
228;0;N2;0,551023849;1.1.3.;1.;1.1.;Econômico-Operacionais;2018
PET    ;0;N3;3,498542077;1.3.1.;1.;1.3.;Econômico-Operacionais;2018
PET    ;0;N2;2,305298777;1.1.2.;1.;1.1.;Econômico-Operacionais;2018
PET    ;0;N2;0,551023849;1.1.3.;1.;1.1.;Econômico-Operacionais;2018
PET    ;0;N1;0;1.2.1.;1.;1.2.;Econômico-Operacionais;2018
PET    ;0;N1;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
PET    ;0;N5;4,404092577;1.2.3.;1.;1.2.;Econômico-Operacionais;2018
PET    ;0;N1;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
PET    ;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2018
PET    ;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2018
PET    ;0;N1;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
SSO    ;0;N5;0,404970051;3.1.2.;3.;3.1.;Físico-Químicos;2018
SSO    ;0;N3;0,998742028;3.1.3.;3.;3.1.;Físico-Químicos;2018
PET    ;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2018
PET    ;0;N1;0;1.6.3.;1.;1.6.;Econômico-Operacionais;2018
PET    ;0;N1;0;1.6.4.;1.;1.6.;Econômico-Operacionais;2018
PET    ;0;N1;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
246;0;N3;15,07224371;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
246;1;Número da licença;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
246;2;Data de Expedição;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
246;2;Data de Validade;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
PET    ;0;N2;0,075657941;2.2.1.;2.;2.2.;Sociológico-Culturais;2018
PET    ;0;N1;0;2.2.2.;2.;2.2.;Sociológico-Culturais;2018
246;0;N3;4,23787275;1.1.2.;1.;1.1.;Econômico-Operacionais;2018
246;3;Número de Profissionais;0;1.1.2.;1.;1.1.;Econômico-Operacionais;2018
246;0;N3;2,090917833;1.1.3.;1.;1.1.;Econômico-Operacionais;2018
PET    ;0;N4;0,823647994;3.1.1.;3.;3.1.;Físico-Químicos;2018
PET    ;0;N1;0;3.1.2.;3.;3.1.;Físico-Químicos;2018
IOS    ;0;N1;0;4.1.3.;4.;4.1.;Biológico-Ecológicos;2018
PET    ;0;N2;0,449508483;3.2.1.;3.;3.2.;Físico-Químicos;2018
PET    ;0;N1;0;3.2.2.;3.;3.2.;Físico-Químicos;2018
246;0;N3;6,440173894;1.1.4.;1.;1.1.;Econômico-Operacionais;2018
PET    ;0;N3;0,170998791;3.3.1.;3.;3.3.;Físico-Químicos;2018
228;0;N2;0,356035959;4.1.3.;4.;4.1.;Biológico-Ecológicos;2018
PET    ;0;N2;0,72946978;3.4.1.;3.;3.4.;Físico-Químicos;2018
246;2;Data da realização da Auditoria Ambiental;0;1.1.4.;1.;1.1.;Econômico-Operacionais;2018
246;0;N1;0;1.2.1.;1.;1.2.;Econômico-Operacionais;2018
246;0;N4;7,580995149;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
246;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
246;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
246;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
246;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
246;0;N5;4,404092577;1.2.3.;1.;1.2.;Econômico-Operacionais;2018
246;0;N4;6,369456131;1.3.1.;1.;1.3.;Econômico-Operacionais;2018
246;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2018
246;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2018
246;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2018
246;0;N3;1,773439708;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
246;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
246;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
246;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
246;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2018
246;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2018
246;0;N5;7,179028756;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
246;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
246;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
246;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
246;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
246;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
246;0;N3;0,10785806;1.6.1.;1.;1.6.;Econômico-Operacionais;2018
246;0;N3;1,783570522;1.6.2.;1.;1.6.;Econômico-Operacionais;2018
246;0;N3;0,958285627;1.6.3.;1.;1.6.;Econômico-Operacionais;2018
SSA    ;0;N2;0,45517014;1.2.1.;1.;1.2.;Econômico-Operacionais;2018
246;0;N5;0,677610265;1.6.4.;1.;1.6.;Econômico-Operacionais;2018
MCZ    ;0;N1;0;3.1.3.;3.;3.1.;Físico-Químicos;2018
MCZ    ;0;N2;0,030274149;1.7.7.;1.;1.7.;Econômico-Operacionais;2018
SSO    ;0;N5;1,235339539;3.2.2.;3.;3.2.;Físico-Químicos;2018
236;0;N5;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
236;0;N3;15,07224371;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
364;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2018
228;0;N3;1,965496457;1.2.1.;1.;1.2.;Econômico-Operacionais;2018
181;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2018
SSA    ;0;N5;0,654266288;1.7.7.;1.;1.7.;Econômico-Operacionais;2018
152;0;N5;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
SSA    ;0;N5;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
NAT    ;0;N2;2,42002029;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
152;0;N3;0,156624752;3.1.2.;3.;3.1.;Físico-Químicos;2018
SSO    ;0;N5;1,101805927;3.3.1.;3.;3.3.;Físico-Químicos;2018
246;0;N4;2,552180338;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
246;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
246;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
246;4;4;0;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
246;0;N5;2,478225063;2.2.1.;2.;2.2.;Sociológico-Culturais;2018
236;0;N2;2,305298777;1.1.2.;1.;1.1.;Econômico-Operacionais;2018
246;0;N3;0,38227129;3.1.1.;3.;3.1.;Físico-Químicos;2018
181;0;N5;2,478225063;2.2.1.;2.;2.2.;Sociológico-Culturais;2018
246;0;N5;0,404970051;3.1.2.;3.;3.1.;Físico-Químicos;2018
NAT    ;0;N2;1,417726452;1.1.4.;1.;1.1.;Econômico-Operacionais;2018
246;0;N3;0,998742028;3.1.3.;3.;3.1.;Físico-Químicos;2018
246;0;N4;1,36965767;3.2.2.;3.;3.2.;Físico-Químicos;2018
167;0;N3;0,156624752;3.1.2.;3.;3.1.;Físico-Químicos;2018
246;0;N4;0,368436802;3.3.1.;3.;3.3.;Físico-Químicos;2018
231;0;N3;15,07224371;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
246;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2018
246;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2018
246;4;4;0;3.3.1.;3.;3.3.;Físico-Químicos;2018
231;0;N1;0;1.1.2.;1.;1.1.;Econômico-Operacionais;2018
231;0;N3;2,090917833;1.1.3.;1.;1.1.;Econômico-Operacionais;2018
246;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2018
246;0;N5;7,964752347;3.4.1.;3.;3.4.;Físico-Químicos;2018
246;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2018
246;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2018
246;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2018
246;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2018
246;0;N1;0;4.1.1.;4.;4.1.;Biológico-Ecológicos;2018
231;0;N3;6,440173894;1.1.4.;1.;1.1.;Econômico-Operacionais;2018
231;0;N1;0;1.2.1.;1.;1.2.;Econômico-Operacionais;2018
181;0;N5;2,470679079;3.2.2.;3.;3.2.;Físico-Químicos;2018
231;0;N2;1,205075837;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
246;0;N3;0,928956092;4.1.2.;4.;4.1.;Biológico-Ecológicos;2018
234;0;N4;1,427866529;2.2.1.;2.;2.2.;Sociológico-Culturais;2018
234;0;N4;1,36965767;3.2.2.;3.;3.2.;Físico-Químicos;2018
181;0;N4;0,368436802;3.3.1.;3.;3.3.;Físico-Químicos;2018
SSO    ;0;N5;7,964752347;3.4.1.;3.;3.4.;Físico-Químicos;2018
SSA    ;0;N4;0,368436802;3.3.1.;3.;3.3.;Físico-Químicos;2018
181;0;N2;0,106424822;3.3.2.;3.;3.3.;Físico-Químicos;2018
231;0;N1;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2018
231;0;N5;4,404092577;1.2.3.;1.;1.2.;Econômico-Operacionais;2018
SSA    ;0;N1;0;4.1.3.;4.;4.1.;Biológico-Ecológicos;2018
181;0;N4;4,589011489;3.4.1.;3.;3.4.;Físico-Químicos;2018
181;0;N1;0;4.1.1.;4.;4.1.;Biológico-Ecológicos;2018
246;0;N3;0,978458281;4.1.3.;4.;4.1.;Biológico-Ecológicos;2018
181;0;N1;0;4.1.3.;4.;4.1.;Biológico-Ecológicos;2018
231;0;N3;1,773439708;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
231;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2018
231;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2018
SSO    ;0;N5;2,935374843;4.1.2.;4.;4.1.;Biológico-Ecológicos;2018
231;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2018
231;0;N3;1,691036524;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
PET    ;0;N1;0;3.1.3.;3.;3.1.;Físico-Químicos;2018
231;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2018
231;0;N1;0;1.6.3.;1.;1.6.;Econômico-Operacionais;2018
181;0;N1;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2018
PET    ;0;N4;1,691260229;4.1.2.;4.;4.1.;Biológico-Ecológicos;2018
220;0;N3;15,07224371;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
220;0;N3;2,090917833;1.1.3.;1.;1.1.;Econômico-Operacionais;2018
220;0;N3;6,440173894;1.1.4.;1.;1.1.;Econômico-Operacionais;2018
220;0;N1;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2018
220;0;N5;4,404092577;1.2.3.;1.;1.2.;Econômico-Operacionais;2018
364;0;N5;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
231;0;N4;1,427866529;2.2.1.;2.;2.2.;Sociológico-Culturais;2018
231;0;N3;1,167503081;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
231;0;N3;0,38227129;3.1.1.;3.;3.1.;Físico-Químicos;2018
231;0;N5;0,404970051;3.1.2.;3.;3.1.;Físico-Químicos;2018
231;0;N1;0;3.1.3.;3.;3.1.;Físico-Químicos;2018
231;0;N1;0;3.2.2.;3.;3.2.;Físico-Químicos;2018
231;0;N1;0;3.3.1.;3.;3.3.;Físico-Químicos;2018
SSO    ;0;N2;0,356035959;4.1.3.;4.;4.1.;Biológico-Ecológicos;2018
231;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2018
231;0;N5;7,964752347;3.4.1.;3.;3.4.;Físico-Químicos;2018
231;0;N1;0;4.1.1.;4.;4.1.;Biológico-Ecológicos;2018
231;0;N1;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2018
231;0;N1;0;4.1.3.;4.;4.1.;Biológico-Ecológicos;2018
169;0;N3;2,090917833;1.1.3.;1.;1.1.;Econômico-Operacionais;2018
169;0;N3;6,440173894;1.1.4.;1.;1.1.;Econômico-Operacionais;2018
181;0;N1;0;3.1.2.;3.;3.1.;Físico-Químicos;2018
143;0;N3;15,07224371;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
143;1;Número da licença;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
143;2;Data de Expedição;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
143;2;Data de Validade;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
143;3;Número de Profissionais;0;1.1.2.;1.;1.1.;Econômico-Operacionais;2018
143;0;N3;2,090917833;1.1.3.;1.;1.1.;Econômico-Operacionais;2018
143;0;N2;1,697192185;1.1.4.;1.;1.1.;Econômico-Operacionais;2018
143;2;Data da realização da Auditoria Ambiental;0;1.1.4.;1.;1.1.;Econômico-Operacionais;2018
143;0;N2;0,517971297;1.2.1.;1.;1.2.;Econômico-Operacionais;2018
143;0;N3;4,164002384;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
143;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
143;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
143;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
143;0;N5;4,404092577;1.2.3.;1.;1.2.;Econômico-Operacionais;2018
143;0;N3;3,498542077;1.3.1.;1.;1.3.;Econômico-Operacionais;2018
143;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2018
143;0;N2 ;0,65;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
143;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
143;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
143;0;N1;0;1.4.2.;1.;1.4.;Econômico-Operacionais;2018
143;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2018
143;0;N2;0,589402064;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
143;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
143;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2018
143;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2018
143;0;N1;0;1.6.3.;1.;1.6.;Econômico-Operacionais;2018
143;0;N4;0,259181098;1.6.4.;1.;1.6.;Econômico-Operacionais;2018
143;0;N2;0,406927181;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
143;0;N2;0,132375982;3.1.1.;3.;3.1.;Físico-Químicos;2018
236;0;N4;7,580995149;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
143;0;N1;0;3.1.2.;3.;3.1.;Físico-Químicos;2018
143;0;N1;0;3.1.3.;3.;3.1.;Físico-Químicos;2018
143;0;N5;2,470679079;3.2.2.;3.;3.2.;Físico-Químicos;2018
330;0;N2;2,305298777;1.1.2.;1.;1.1.;Econômico-Operacionais;2018
143;0;N1;0;3.3.1.;3.;3.3.;Físico-Químicos;2018
143;0;N2;0,106424822;3.3.2.;3.;3.3.;Físico-Químicos;2018
330;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
330;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
330;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
143;0;N3;2,52059979;3.4.1.;3.;3.4.;Físico-Químicos;2018
143;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2018
143;4;4;0;3.4.1.;3.;3.4.;Físico-Químicos;2018
143;0;N1;0;4.1.1.;4.;4.1.;Biológico-Ecológicos;2018
330;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
330;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
330;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
330;4;6;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
143;0;N1;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2018
330;0;N1;0;4.1.2.;4.;4.1.;Biológico-Ecológicos;2018
143;0;N1;0;4.1.3.;4.;4.1.;Biológico-Ecológicos;2018
169;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2018
169;0;N5;0,677610265;1.6.4.;1.;1.6.;Econômico-Operacionais;2018
169;0;N5;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
169;0;N5;2,478225063;2.2.1.;2.;2.2.;Sociológico-Culturais;2018
236;0;N5;4,404092577;1.2.3.;1.;1.2.;Econômico-Operacionais;2018
169;0;N5;2,463109649;3.1.1.;3.;3.1.;Físico-Químicos;2018
236;0;N1;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2018
169;0;N3;0,998742028;3.1.3.;3.;3.1.;Físico-Químicos;2018
169;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2018
169;0;N5;7,964752347;3.4.1.;3.;3.4.;Físico-Químicos;2018
169;0;N2;0,25785511;4.1.1.;4.;4.1.;Biológico-Ecológicos;2018
236;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2018
169;0;N2;0,356035959;4.1.3.;4.;4.1.;Biológico-Ecológicos;2018
236;0;N5;0,677610265;1.6.4.;1.;1.6.;Econômico-Operacionais;2018
236;0;N5;2,478225063;2.2.1.;2.;2.2.;Sociológico-Culturais;2018
236;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2018
236;0;N4;4,589011489;3.4.1.;3.;3.4.;Físico-Químicos;2018
VDC    ;0;N5;2,935374843;4.1.2.;4.;4.1.;Biológico-Ecológicos;2018
VDC    ;0;N2;0,356035959;4.1.3.;4.;4.1.;Biológico-Ecológicos;2018
BEL    ;0;N3;12,59039418;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
BEL    ;0;N1;0;1.1.2.;1.;1.1.;Econômico-Operacionais;2018
BEL    ;0;N3;1,746619828;1.1.3.;1.;1.1.;Econômico-Operacionais;2018
BEL    ;0;N2;1,417726452;1.1.4.;1.;1.1.;Econômico-Operacionais;2018
BEL    ;0;N3;1,727190873;1.2.1.;1.;1.2.;Econômico-Operacionais;2018
BEL    ;0;N5;3,870120688;1.2.3.;1.;1.2.;Econômico-Operacionais;2018
BEL    ;0;N5;9,543710854;1.3.1.;1.;1.3.;Econômico-Operacionais;2018
BEL    ;0;N1;0;1.4.3.;1.;1.4.;Econômico-Operacionais;2018
BEL    ;0;N4;3,074312935;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
BEL    ;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2018
BEL    ;0;N1;0;1.6.3.;1.;1.6.;Econômico-Operacionais;2018
BEL    ;0;N1;0;1.6.4.;1.;1.6.;Econômico-Operacionais;2018
BEL    ;0;N5;3,789571309;1.7.1.;1.;1.7.;Econômico-Operacionais;2018
BEL    ;0;N5;2,722464478;1.7.2.;1.;1.7.;Econômico-Operacionais;2018
BEL    ;0;N5;1,516842941;1.7.3.;1.;1.7.;Econômico-Operacionais;2018
BEL    ;0;N5;1,020759603;1.7.5.;1.;1.7.;Econômico-Operacionais;2018
BEL    ;0;N3;0,119717053;1.7.7.;1.;1.7.;Econômico-Operacionais;2018
VDC    ;0;N2;0,460290292;1.1.3.;1.;1.1.;Econômico-Operacionais;2018
VDC    ;0;N4;0,367466758;1.7.4.;1.;1.7.;Econômico-Operacionais;2018
VDC    ;4;4;0;2.2.2.;2.;2.2.;Sociológico-Culturais;2018
VDC    ;4;4;0;2.2.2.;2.;2.2.;Sociológico-Culturais;2018
VDC    ;4;4;0;2.2.2.;2.;2.2.;Sociológico-Culturais;2018
231;0;N4;0,259181098;1.6.4.;1.;1.6.;Econômico-Operacionais;2018
VIX    ;0;N2;0,106424822;3.3.2.;3.;3.3.;Físico-Químicos;2018
VIX    ;0;N3;2,52059979;3.4.1.;3.;3.4.;Físico-Químicos;2018
VIX    ;0;N3;0,978458281;4.1.1.;4.;4.1.;Biológico-Ecológicos;2018
VIX    ;0;N5;2,935374843;4.1.2.;4.;4.1.;Biológico-Ecológicos;2018
VIX    ;0;N2;0,356035959;4.1.3.;4.;4.1.;Biológico-Ecológicos;2018
220;0;N3;0,998742028;3.1.3.;3.;3.1.;Físico-Químicos;2018
220;0;N5;2,470679079;3.2.2.;3.;3.2.;Físico-Químicos;2018
PVH    ;3;Número de Profissionais;0;1.1.2.;1.;1.1.;Econômico-Operacionais;2018
220;0;N3;0,367268642;3.3.2.;3.;3.3.;Físico-Químicos;2018
220;0;N4;4,589011489;3.4.1.;3.;3.4.;Físico-Químicos;2018
220;0;N3;0,978458281;4.1.1.;4.;4.1.;Biológico-Ecológicos;2018
220;0;N4;1,691260229;4.1.2.;4.;4.1.;Biológico-Ecológicos;2018
220;0;N5;4,956450125;2.1.1.;2.;2.1.;Sociológico-Culturais;2018
220;0;N5;0,677610265;1.6.4.;1.;1.6.;Econômico-Operacionais;2018
220;0;N3;0,958285627;1.6.3.;1.;1.6.;Econômico-Operacionais;2018
220;0;N3;1,783570522;1.6.2.;1.;1.6.;Econômico-Operacionais;2018
220;0;N1;0;1.6.1.;1.;1.6.;Econômico-Operacionais;2018
PVH    ;4;4;0;1.3.1.;1.;1.3.;Econômico-Operacionais;2018
PVH    ;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
PVH    ;4;3;0;1.4.1.;1.;1.4.;Econômico-Operacionais;2018
PVH    ;0;N1;0;1.5.1.;1.;1.5.;Econômico-Operacionais;2018
154;2;Data da realização da Auditoria Ambiental;0;1.1.4.;1.;1.1.;Econômico-Operacionais;2018
154;0;N4;0,368436802;3.3.1.;3.;3.3.;Físico-Químicos;2018
PVH    ;0;N1;0;1.6.2.;1.;1.6.;Econômico-Operacionais;2018
PVH    ;0;N3;0,790989479;1.6.3.;1.;1.6.;Econômico-Operacionais;2018
208;0;N3;15,07224371;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
208;1;Número da licença;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
208;2;Data de Expedição;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
208;2;Data de Validade;0;1.1.1.;1.;1.1.;Econômico-Operacionais;2018
PVH    ;0;N1;0;3.1.3.;3.;3.1.;Físico-Químicos;2018
PVH    ;0;N5;1,235339539;3.2.2.;3.;3.2.;Físico-Químicos;2018
208;0;N2;2,305298777;1.1.2.;1.;1.1.;Econômico-Operacionais;2018
208;3;Número de Profissionais;0;1.1.2.;1.;1.1.;Econômico-Operacionais;2018
208;0;N3;2,090917833;1.1.3.;1.;1.1.;Econômico-Operacionais;2018
PVH    ;0;N1;0;3.3.1.;3.;3.3.;Físico-Químicos;2018
154;0;N3;0,978458281;4.1.1.;4.;4.1.;Biológico-Ecológicos;2018
208;0;N3;6,440173894;1.1.4.;1.;1.1.;Econômico-Operacionais;2018
208;2;Data da realização da Auditoria Ambiental;0;1.1.4.;1.;1.1.;Econômico-Operacionais;2018
208;0;N3;1,965496457;1.2.1.;1.;1.2.;Econômico-Operacionais;2018
PVH    ;0;N1;0;3.3.2.;3.;3.3.;Físico-Químicos;2018
208;0;N4;7,580995149;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
208;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
208;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
208;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
208;4;5;0;1.2.2.;1.;1.2.;Econômico-Operacionais;2018
